#,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,polarity_score,sentiment_label
968,A309OOC2PTQOG4,NONE,Christopher Nelson,"[0, 0]",arrived doa amazon sent another one right away perfect use gopro hero must shooting better video order keep need gb maybe maybe need class buy never look back,5,DOA,1361232000,19-02-2013,657,0,0,0.8225,pos
969,A3QTZOYENFR3NV,B007WTAJTO,Christopher Pride,"[0, 0]",sure point reviewing g memory card purchased tablet work fine,4,Great deal,1395187200,19-03-2014,264,0,0,0.4767,pos
970,A1Y9045QGPGI9R,NONE,Christopher Robert Mohr,"[0, 0]",continually amazed fact tiny bit almost nothing powerful however caution anyone buying micro card gopro extremely easy lose highly recommend,5,Tiny And Mighty,1372723200,07-02-2013,669,0,0,0.6315,pos
971,A1ZY4A87QNKYRZ,NONE,Christopher Sulit II,"[0, 0]",true name sandisk best using smartphone guess overkill many said type micro sd card meant dslrs im going quality something would last long time thats went highly recommended,5,Best quality of SD cards! Every techie I know always recommend Sandisk!,1381881600,16-10-2013,418,0,0,0.8439,pos
972,A2UAT3A0KEON7L,NONE,Christopher Y.,"[0, 0]",used product samsung galaxy sony xperia z performs without fail added much need memory phone take picture video would recommend android phone owner,5,Great for Android smartphones....,1393804800,03-03-2014,280,0,0,0.6542,pos
973,A3PQW3PPF1PA44,NONE,Chris W.,"[0, 0]",added lot storage space new nokia lumia nice package got quickly able install easily phone recognized immediately turn phone inserting sd came adapter didnt need convert micro sd,5,More space!,1391212800,02-01-2014,340,0,0,0.6369,pos
974,A22YQ9RD5I81SV,NONE,Chris Wisnoski,"[0, 0]",amazing much storage fit small form mb disk heck thing soooo small might lose like pinky nail size hold gb awesome,5,amazingly small storage,1374796800,26-07-2013,500,0,0,0.8807,pos
975,A29LXA1RGRM198,B007WTAJTO,Chuck,"[1, 3]",good repeatedly self ejects new galaxy returned exchange two one work well one doesnt guess two bought,1,NOT GOOD REPEATEDLY SELF EJECTS FROM NEW GALAXY S4,1378944000,09-12-2013,364,1,3,0.6124,pos
976,A474D2QJE9EC5,NONE,Chuck H.,"[0, 0]",sandisk great brand failed purchased several think bad luck sure amazon replace,5,failed after 2 months,1384560000,16-11-2013,387,0,0,0.5106,pos
977,A129JA5N3CROTY,NONE,Chuckjlds,"[0, 0]",san disk always good brand worked well samsung galaxy phone tablet,5,Good Brand,1389052800,01-07-2014,160,0,0,0.6124,pos
978,A3D5OJA3XIQS18,B007WTAJTO,Chuck LePard,"[0, 0]",used replace existing transcend microsdhc card phone find piece equipment access apparently older firmware device recognize gb sd one trick found able format tablet move phone initially phone reported corrupt sd issue reliable stable lightning fast took two hour copy photo music onto,4,"Reliable and stable, but not lightning fast",1389571200,13-01-2014,329,0,0,0.25,pos
979,A1SELTWFSOHSJV,NONE,"Chuck ""sj00884""","[0, 0]",big fan sandisk even price flash decrease cant compare brand never reason switch minor price never issue many year brand,5,Sandisk is Ultra,1388534400,01-01-2014,341,0,0,0.3182,pos
980,AABTGAMSDR0LC,NONE,C in Burlingame,"[0, 0]",seems work fine loaded full deleted file nothing unexpected happened,5,Works as it should,1364083200,24-03-2013,624,0,0,0.2023,pos
981,A3NHUQ33CFH3VM,B007WTAJTO,Citizen John,"[1, 1]",dashcam didnt come memory card got card working well fairly demanding capacity thats like way driver use dashcams ive got mine set minute mean new data written card far card hasnt quit im pleased,5,Has been working well for me in dashcam,1390176000,20-01-2014,322,1,1,0.0757,pos
982,A3TMJBRE5YUHYM,B007WTAJTO,C. Javiel,"[0, 0]",phone memory play video medium fast sandisk always make excellent product memory leader,5,very fast memory,1402963200,17-06-2014,174,0,0,0.7269,pos
983,A1DX578XX2FRD8,B007WTAJTO,CJBurroughs,"[0, 0]",would recommend memory card anyone work well tablet problem,4,Good Memory Card,1395446400,22-03-2014,261,0,0,0.2263,pos
984,A2084M827NGORP,B007WTAJTO,"CJ ""Cindy""","[0, 0]",work like suppose quick efficient stable reasonably priced far good put camera go,5,Does what it's suppose to,1360281600,02-08-2013,493,0,0,0.8555,pos
985,A2R8H2MAC53C0N,B007WTAJTO,"C. J. Clavadetscher ""quickshot carl""","[0, 0]",carry two one camera one camera case pocket dont lose never run memory enough capacity shoot shoot shoot download end day want thousand picture one couple battery see review never stop shooting,5,A virtual lifetime of photos,1387843200,24-12-2013,349,0,0,-0.4125,neg
986,A35F4YE7EZCHLM,B007WTAJTO,"Claire H ""Gadget Girl""","[0, 0]",good memory gopro went gb brother two gopro camera said never filled go anyway versatile enough go phone camera ordered two,5,Versitile...I can use in GoPro and Phone,1366329600,19-04-2013,598,0,0,0.4404,pos
987,A2XWZHQ52BND8R,B007WTAJTO,Clarence Douglas,"[0, 0]",giving item five star rating work well used micro standard format,5,ScanDisk 32 GB Memory card Adapter,1377820800,30-08-2013,465,0,0,0.5423,pos
988,A1SJG50X9IY2FX,B007WTAJTO,Clarixa Quinones Negron,"[0, 0]",expecting brand installed tablet moment arrives work perfectly,5,Perfect,1381968000,17-10-2013,417,0,0,0.6369,pos
989,AAAUPKP8O7YFU,B007WTAJTO,"Classical Lawyer ""Music Lover""","[0, 0]",given card october add new samsung galaxy thrilled copied ton music onto card used phone mobile ipod leaving ipod classic desktop speaker system worked fine couple week ago started getting message seemed say removed inserted memory card course hadnt day ago phone told card contained unsupported file needed reformat well tried reformatting nothing nothing pulled memory card reset phone reinserted card nothing tried card adapter computer wasnt even called sandisk tech support didnt take long problem quickly offered two gb card replacement literally got disturbing sense something required try thats business practice around time agreed send rma shipping label sent card couple day ago idea might receive werent already sandisk would buy another card fact comment negative indication real quality control problem fail rate simply unacceptable product well give sandisk credit customer support returned card using supplied ups label tuesday received replacement ups following monday thats good service however increase offer two gb gb card stock stock sure got stock big event ive upped rating two star,2,Fine until it failed.,1359590400,31-01-2013,676,0,0,0.8694,pos
990,A3HVE6LPOWQAT9,B007WTAJTO,Claude Ricks,"[0, 0]",bought grandson work new tablet he happy much im sure prefers tablet laptop give function need memory card keep data move next tablet whenever needed,5,SanDisk MicroSDHC Memory Card,1383436800,11-03-2013,637,0,0,0.7184,pos
991,A2SUOPBCED1VJA,B007WTAJTO,Claudia Barclay,"[0, 0]",got phone camera cant decide use first lol depends feel like carrying,5,LOVE THIS,1387756800,23-12-2013,350,0,0,0.6486,pos
992,A32AAKQQYN7O6K,B007WTAJTO,Claudio Serrano,"[0, 0]",afraid buy many comment saying doesnt work hero high resolution video case,5,It work with Hero3,1380931200,10-05-2013,577,0,0,-0.4449,neg
993,A34ET2WSQAFDG1,B007WTAJTO,"Clay Sloan ""Chocolater""","[0, 0]",mean gb memory card price right caught sale big ole memory card like sandisk havent trouble,5,"Big memory card, good price",1384992000,21-11-2013,382,0,0,0.5801,pos
994,AIG4TL6X5SN1G,B007WTAJTO,Cleavo761,"[0, 0]",love work great fairly cheap compared gb sd card without sacrificing quality sandisk always made great product,5,Awesome SD card.,1393200000,24-02-2014,287,0,0,0.9246,pos
995,A1SPCB15DFPUEO,B007WTAJTO,Clem,"[0, 0]",gave galaxy plenty memory good price problem first one amazon sent replacement next day worked perfectly would recommend anybody,5,Works great,1387411200,19-12-2013,354,0,0,0.8225,pos
996,A38MOTZKIVJYPT,B007WTAJTO,Cleo,"[0, 0]",bought digital recorder memory card slot card worked perfectly problem file definitely worth price met expectation data storage,5,Great Buy - No Lost Data,1383264000,11-01-2013,696,0,0,0.7269,pos
997,A2U27A197AH87W,B007WTAJTO,Cliff Lohner,"[1, 1]",much say memory card work great go pro hero silver edition using x card gave hr video recording time definitely good buy,5,Good card,1395619200,24-03-2014,259,1,1,0.9231,pos
998,A9YYXQEQ59YQ,B007WTAJTO,"Clifton Stuckey ""silver screen votary""","[0, 0]",gig microsd card cost le dollar per gig class even importantly test class operates class saying lot compared lot class card,5,This thing is fast,1362960000,03-11-2013,400,0,0,0.3182,pos
999,A2A6OWUKWLZA4H,B007WTAJTO,Clinton J. Kelley,"[0, 0]",im nerd waited year memory gb wanted carry extensive digital collection tablet longer waiting happy nerd,5,"It is, what it is, as they say.",1398384000,25-04-2014,227,0,0,0.0772,pos
1000,A2XQRFICOZW7QN,B007WTAJTO,C-LoS,"[0, 0]",great price work flawless note love glad purchased memory card must expand memory phone,5,Works great with Note 3,1386806400,12-12-2013,361,0,0,0.9509,pos
1001,A3BWV6ZIIH270,B007WTAJTO,cloudyr00m,"[0, 0]",called gopro recommended specific card said gb card causing problem run gopro hero x battery attached still wont fill card even hd videoi went week across hawaii whole trip,5,GoPro Hero3 Black - Perfect.,1370304000,06-04-2013,611,0,0,0.4019,pos
1002,A3SS042FJQJN39,B007WTAJTO,Clutch,"[0, 0]",get job done gopro thats good never liked small actual card due nature might get thats game price amazing got two price half one,3,Need memory?,1389312000,01-10-2014,68,0,0,0.6562,pos
1003,A33LJOB2M50S2M,B007WTAJTO,C. Lyles,"[0, 0]",card hold everything think barely filled work fast lag accessing card let take hd video straight onto,5,Big memory card (storage not size!),1367366400,05-01-2013,702,0,0,-0.128,neg
1004,A214PATZBRO7SB,B007WTAJTO,C. M. Evans,"[0, 0]",able plug use format utility worked fine galaxy every ripped cd phone gb spare much else say,5,works fine on my galaxy s3,1393459200,27-02-2014,284,0,0,0.2023,pos
1005,A1XEQB9MFA1ESD,B007WTAJTO,C. Mitchell,"[0, 0]",gb card use phone well gopro camera reliable worked well right box problem complaint,5,"Fast, Reliable (so far)",1362614400,03-07-2013,523,0,0,-0.1779,neg
1006,A1GDY4MP5QVXPD,B007WTAJTO,cmoisuperlea,"[4, 4]",couple ive tested several device use card mainly mobile device gb performed well galaxy note galaxy note ive tested transfer rate within range fastest class card sufficient storing picture movie song im able play song movie card without delay,5,Works as described.,1388361600,30-12-2013,343,4,4,0.6664,pos
1007,A1IUXWSIQJYA3Q,B007WTAJTO,C. Nelson,"[0, 0]",purchased cheaper cellphone great price item made perfect buying much expensive speed mean dont worry lag accessing file issue ever format card worked perfectly phone samsung right box,5,Works perfectly with my cell phone.,1360713600,13-02-2013,663,0,0,0.9472,pos
1008,A22M5EMIPD2NRB,B007WTAJTO,coconutman,"[0, 0]",use samsung galaxy tab worked seamlessly use store movie watch travelling havent issue yet transfer speed great playing movie card problem,5,Expanded Tablet Memory,1398384000,25-04-2014,227,0,0,0.4939,pos
1009,AL7EX3FKNTFPK,B007WTAJTO,Code X,"[0, 0]",installed galaxy work greati want waiting price go wish gb come soon buy,5,FAST!,1372723200,07-02-2013,669,0,0,0.4588,pos
1010,A1WKDR87HKTL93,B007WTAJTO,Cody,"[0, 0]",purchased along nifty minidrive use time machine backup macbook air perfect expansion,5,Exactly what I was looking for...,1404432000,07-04-2014,245,0,0,0.7506,pos
1011,A12GKGLR2L4MZY,B007WTAJTO,Cody,"[1, 1]",card pretty cheap tiny physically large least mid got extend storage capacity surface pro done store file dont take precious space dedicated towards program since surface pro full window also double storage device gopro hero black faster card prevent freezing issue size micro sd card great job storing data like video photo music fit device moving micro sdxc phone tablet surface pro highly recommend card need extend storage device reconsider faster card want record video straight like gopro,5,"Cheap card to extend the storage for many devices (phones, tablets, Surface Pro 3, GoPro, etc.)",1402704000,14-06-2014,177,1,1,0.9735,pos
1012,A1NLO5242EJ0J2,B007WTAJTO,"Coffee_a_buck_80 ""AuCafe""","[0, 0]",bought able load music verizon lg android phone spent hour adding music card put android phone phone read anything memory card memory card gb gb worked fine must flaw memory card also memory card got stuck android phone slot use utility knife thin pull card,1,Did not work in my Android phone,1387497600,20-12-2013,353,0,0,-0.0516,neg
1013,A3LCRHFTUB2AGS,NONE,Colby D. Renfro,"[0, 0]",thing would like say sand disk best dang sd card ive ever used let honest put phone would extra storage photo really good sits phone dont anything access everything connecting phone usb essentially like phone another hard drive,4,Best one,1390176000,20-01-2014,322,0,0,0.9359,pos
1014,A2IYW1CVW0KVS7,B007WTAJTO,Colin D. Ireland,"[0, 0]",love memory card upgraded memory phone gb stock card transfer rate card phone back way faster capacity great ive replaced ipod music phone well game dont use itunes interface drag drop oh waterproof like phone saying,5,Casio G-Zone Commando,1363392000,16-03-2013,632,0,0,0.872,pos
1015,ACM3EZ5EBAQHN,B007WTAJTO,Colin,"[0, 0]",brand proven reliable easy work versatile use android device well camera nothing permanent try back file served well couple year,5,Very pleased,1392336000,14-02-2014,297,0,0,0.7269,pos
1016,A6H2C3IPC0J9Q,B007WTAJTO,Colin Reynolds,"[0, 0]",ordered one gb finally wasnt enough storage thought could use extra gb future use sd card legit well definitely recommended,5,Great memory card!,1381276800,10-09-2013,454,0,0,0.6808,pos
1017,A3MULQX51L9VBO,NONE,College_guy_06,"[0, 0]",good quality product price bought go pro havent issue yet,4,Typical,1395187200,19-03-2014,264,0,0,0.4404,pos
1018,A26WERB3EL2JD3,B007WTAJTO,Collin,"[0, 0]",couldnt find cheaper anywhere else price simply cant get anything better write fast plenty storage using blackberry recommended,5,Works great.,1380240000,27-09-2013,437,0,0,-0.1546,neg
